"","GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION"
"256",21500440,301,4,0,3,"12:04 AM","8:22","",NA,"Griffin REBOUND (Off:3 Def:4)","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"257",21500440,302,5,1,3,"12:04 AM","8:07","Bryant STEAL (2 STL)",NA,"Paul Bad Pass Turnover (P1.T7)","","",5,101108,"Chris Paul",1610612746,"LA","Clippers","LAC",4,977,"Kobe Bryant",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"258",21500440,303,2,5,3,"12:05 AM","8:00","MISS Clarkson 2' Layup",NA,"","","",4,203903,"Jordan Clarkson",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"259",21500440,304,4,0,3,"12:05 AM","7:59","",NA,"Griffin REBOUND (Off:3 Def:5)","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"260",21500440,305,2,1,3,"12:05 AM","7:51","",NA,"MISS Redick 26' 3PT Jump Shot","","",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"261",21500440,306,4,0,3,"12:05 AM","7:51","LAKERS Rebound",NA,"","","",2,1610612747,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"262",21500440,307,1,75,3,"12:05 AM","7:38","Clarkson 2' Driving Finger Roll Layup (9 PTS)",NA,"","67 - 49","-18",4,203903,"Jordan Clarkson",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"263",21500440,308,2,78,3,"12:06 AM","7:07","",NA,"MISS Redick 5' Floating Jump Shot","","",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"264",21500440,309,4,0,3,"12:06 AM","7:05","Bryant REBOUND (Off:0 Def:3)",NA,"","","",4,977,"Kobe Bryant",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"265",21500440,310,2,1,3,"12:06 AM","6:53","MISS Williams 25' 3PT Jump Shot",NA,"","","",4,101150,"Lou Williams",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"266",21500440,311,4,0,3,"12:06 AM","6:52","",NA,"Jordan REBOUND (Off:2 Def:9)","","",5,201599,"DeAndre Jordan",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"267",21500440,312,1,80,3,"12:06 AM","6:39","",NA,"Paul 13' Step Back Jump Shot (19 PTS)","69 - 49","-20",5,101108,"Chris Paul",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"268",21500440,313,1,1,3,"12:06 AM","6:18","Nance Jr. 18' Jump Shot (2 PTS) (Bryant 2 AST)",NA,"","69 - 51","-18",4,1626204,"Larry Nance Jr.",1610612747,"Los Angeles","Lakers","LAL",4,977,"Kobe Bryant",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"269",21500440,314,1,1,3,"12:07 AM","6:07","",NA,"Griffin 18' Jump Shot (13 PTS) (Paul 6 AST)","71 - 51","-20",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",5,101108,"Chris Paul",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"270",21500440,315,1,1,3,"12:07 AM","5:46","Nance Jr. 18' Jump Shot (4 PTS) (Clarkson 3 AST)",NA,"","71 - 53","-18",4,1626204,"Larry Nance Jr.",1610612747,"Los Angeles","Lakers","LAL",4,203903,"Jordan Clarkson",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"271",21500440,316,5,1,3,"12:07 AM","5:29","Clarkson STEAL (1 STL)",NA,"Redick Bad Pass Turnover (P1.T8)","","",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",4,203903,"Jordan Clarkson",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"272",21500440,317,1,79,3,"12:07 AM","5:23","Clarkson 20' Pullup Jump Shot (11 PTS) (Bryant 3 AST)",NA,"","71 - 55","-16",4,203903,"Jordan Clarkson",1610612747,"Los Angeles","Lakers","LAL",4,977,"Kobe Bryant",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"273",21500440,318,9,1,3,"12:07 AM","5:22","",NA,"Clippers Timeout: Regular (Reg.3 Short 0)","","",3,1610612746,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"274",21500440,320,5,40,3,"12:11 AM","5:06","",NA,"Griffin Out of Bounds Lost Ball Turnover (P4.T9)","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"275",21500440,321,1,1,3,"12:11 AM","4:53","Nance Jr. 20' Jump Shot (6 PTS) (Hibbert 1 AST)",NA,"","71 - 57","-14",4,1626204,"Larry Nance Jr.",1610612747,"Los Angeles","Lakers","LAL",4,201579,"Roy Hibbert",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"276",21500440,322,1,1,3,"12:11 AM","4:38","",NA,"Redick 25' 3PT Jump Shot (11 PTS) (Griffin 5 AST)","74 - 57","-17",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"277",21500440,324,8,0,3,"12:12 AM","4:10","SUB: Russell FOR Williams",NA,"","","",4,101150,"Lou Williams",1610612747,"Los Angeles","Lakers","LAL",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"278",21500440,325,8,0,3,"12:12 AM","4:10","SUB: Young FOR Bryant",NA,"","","",4,977,"Kobe Bryant",1610612747,"Los Angeles","Lakers","LAL",4,201156,"Nick Young",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"279",21500440,326,5,11,3,"12:12 AM","4:10","LAKERS Turnover: Shot Clock (T#12)",NA,"","","",2,1610612747,"",NA,"","","",0,0,"",NA,"","","",1,0,"",NA,"","",""
"280",21500440,327,2,1,3,"12:12 AM","3:56","",NA,"MISS Redick 25' 3PT Jump Shot","","",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"281",21500440,328,4,0,3,"12:12 AM","3:56","Clarkson REBOUND (Off:0 Def:3)",NA,"","","",4,203903,"Jordan Clarkson",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"282",21500440,329,2,1,3,"12:13 AM","3:42","MISS Hibbert 18' Jump Shot",NA,"","","",4,201579,"Roy Hibbert",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"283",21500440,330,4,0,3,"12:13 AM","3:41","Nance Jr. REBOUND (Off:2 Def:3)",NA,"","","",4,1626204,"Larry Nance Jr.",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"284",21500440,331,2,1,3,"12:13 AM","3:35","MISS Russell 25' 3PT Jump Shot",NA,"","","",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"285",21500440,332,4,0,3,"12:13 AM","3:35","",NA,"Clippers Rebound","","",3,1610612746,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"286",21500440,333,6,3,3,"12:13 AM","3:35","Nance Jr. L.B.FOUL (P1.T2) (D.Stafford)",NA,"","","",4,1626204,"Larry Nance Jr.",1610612747,"Los Angeles","Lakers","LAL",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",1,0,"",NA,"","",""
"287",21500440,334,8,0,3,"12:13 AM","3:35","",NA,"SUB: Stephenson FOR Mbah a Moute","","",5,201601,"Luc Mbah a Moute",1610612746,"LA","Clippers","LAC",5,202362,"Lance Stephenson",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"288",21500440,335,8,0,3,"12:13 AM","3:35","SUB: Randle FOR Nance Jr.",NA,"","","",4,1626204,"Larry Nance Jr.",1610612747,"Los Angeles","Lakers","LAL",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"289",21500440,336,1,1,3,"12:13 AM","3:22","",NA,"Redick 24' 3PT Jump Shot (14 PTS) (Stephenson 1 AST)","77 - 57","-20",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",5,202362,"Lance Stephenson",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"290",21500440,337,2,1,3,"12:14 AM","2:58","MISS Randle 20' Jump Shot",NA,"","","",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"291",21500440,338,4,0,3,"12:14 AM","2:57","",NA,"Redick REBOUND (Off:0 Def:2)","","",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"292",21500440,339,1,47,3,"12:14 AM","2:48","",NA,"Paul 14' Turnaround Jump Shot (21 PTS)","79 - 57","-22",5,101108,"Chris Paul",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"293",21500440,340,2,1,3,"12:14 AM","2:32","MISS Young 25' 3PT Jump Shot",NA,"","","",4,201156,"Nick Young",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"294",21500440,341,4,0,3,"12:14 AM","2:31","",NA,"Redick REBOUND (Off:0 Def:3)","","",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"295",21500440,342,2,1,3,"12:14 AM","2:27","",NA,"MISS Paul 25' 3PT Jump Shot","","",5,101108,"Chris Paul",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"296",21500440,343,4,0,3,"12:14 AM","2:27","LAKERS Rebound",NA,"","","",2,1610612747,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"297",21500440,345,6,3,3,"12:15 AM","2:27","",NA,"Jordan L.B.FOUL (P2.T2) (L.Richardson)","","",5,201599,"DeAndre Jordan",1610612746,"LA","Clippers","LAC",4,201579,"Roy Hibbert",1610612747,"Los Angeles","Lakers","LAL",1,0,"",NA,"","",""
"298",21500440,346,2,1,3,"12:15 AM","2:03","MISS Clarkson 19' Jump Shot",NA,"Jordan BLOCK (1 BLK)","","",4,203903,"Jordan Clarkson",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",5,201599,"DeAndre Jordan",1610612746,"LA","Clippers","LAC"
"299",21500440,347,4,0,3,"12:15 AM","2:01","",NA,"Griffin REBOUND (Off:3 Def:6)","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"300",21500440,348,2,52,3,"12:15 AM","1:55","",NA,"MISS Jordan  Alley Oop Dunk","","",5,201599,"DeAndre Jordan",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"301",21500440,349,4,0,3,"12:15 AM","1:52","Hibbert REBOUND (Off:0 Def:3)",NA,"","","",4,201579,"Roy Hibbert",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"302",21500440,350,2,1,3,"12:16 AM","1:48","MISS Young 25' 3PT Jump Shot",NA,"","","",4,201156,"Nick Young",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"303",21500440,351,4,0,3,"12:16 AM","1:47","",NA,"Clippers Rebound","","",3,1610612746,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"304",21500440,352,8,0,3,"12:16 AM","1:47","",NA,"SUB: Crawford FOR Redick","","",5,200755,"JJ Redick",1610612746,"LA","Clippers","LAC",5,2037,"Jamal Crawford",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"305",21500440,353,8,0,3,"12:16 AM","1:47","",NA,"SUB: Prigioni FOR Paul","","",5,101108,"Chris Paul",1610612746,"LA","Clippers","LAC",5,203143,"Pablo Prigioni",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"306",21500440,354,8,0,3,"12:16 AM","1:47","SUB: Bass FOR Hibbert",NA,"","","",4,201579,"Roy Hibbert",1610612747,"Los Angeles","Lakers","LAL",4,101138,"Brandon Bass",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"307",21500440,356,2,86,3,"12:16 AM","1:34","",NA,"MISS Griffin 12' Turnaround Fadeaway Shot","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"308",21500440,357,4,0,3,"12:16 AM","1:31","",NA,"Prigioni REBOUND (Off:2 Def:2)","","",5,203143,"Pablo Prigioni",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"309",21500440,358,1,1,3,"12:16 AM","1:21","",NA,"Stephenson 24' 3PT Jump Shot (3 PTS) (Prigioni 1 AST)","82 - 57","-25",5,202362,"Lance Stephenson",1610612746,"LA","Clippers","LAC",5,203143,"Pablo Prigioni",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"310",21500440,359,6,2,3,"12:17 AM","1:02","",NA,"Griffin S.FOUL (P4.T3) (D.Stafford)","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",1,0,"",NA,"","",""
"311",21500440,360,3,11,3,"12:17 AM","1:02","MISS Randle Free Throw 1 of 2",NA,"","","",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"312",21500440,361,4,1,3,"12:17 AM","1:02","LAKERS Rebound",NA,"","","",2,1610612747,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"313",21500440,362,3,12,3,"12:17 AM","1:02","MISS Randle Free Throw 2 of 2",NA,"","","",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"314",21500440,364,4,0,3,"12:17 AM","1:01","",NA,"Jordan REBOUND (Off:2 Def:10)","","",5,201599,"DeAndre Jordan",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"315",21500440,365,2,1,3,"12:18 AM","0:47","",NA,"MISS Griffin 20' Jump Shot","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"316",21500440,366,4,0,3,"12:18 AM","0:46","",NA,"Jordan REBOUND (Off:3 Def:10)","","",5,201599,"DeAndre Jordan",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"317",21500440,367,1,1,3,"12:18 AM","0:44","",NA,"Crawford 25' 3PT Jump Shot (13 PTS) (Jordan 1 AST)","85 - 57","-28",5,2037,"Jamal Crawford",1610612746,"LA","Clippers","LAC",5,201599,"DeAndre Jordan",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"318",21500440,368,2,1,3,"12:18 AM","0:32","MISS Russell 5' Jump Shot",NA,"Griffin BLOCK (1 BLK)","","",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC"
"319",21500440,369,4,0,3,"12:18 AM","0:30","Russell REBOUND (Off:1 Def:2)",NA,"","","",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"320",21500440,370,5,45,3,"12:18 AM","0:30","Russell Out of Bounds - Bad Pass Turnover Turnover (P3.T13)",NA,"","","",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"321",21500440,371,8,0,3,"12:18 AM","0:30","",NA,"SUB: Pierce FOR Griffin","","",5,201933,"Blake Griffin",1610612746,"LA","Clippers","LAC",5,1718,"Paul Pierce",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"322",21500440,372,2,1,3,"12:19 AM","0:12","",NA,"MISS Pierce 26' 3PT Jump Shot","","",5,1718,"Paul Pierce",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"323",21500440,373,4,0,3,"12:19 AM","0:11","Russell REBOUND (Off:1 Def:3)",NA,"","","",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"324",21500440,374,6,1,3,"12:19 AM","0:05","",NA,"Prigioni P.FOUL (P2.PN) (K.Cutler)","","",5,203143,"Pablo Prigioni",1610612746,"LA","Clippers","LAC",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",1,0,"",NA,"","",""
"325",21500440,375,3,11,3,"12:19 AM","0:05","MISS Russell Free Throw 1 of 2",NA,"","","",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"326",21500440,376,4,1,3,"12:19 AM","0:05","LAKERS Rebound",NA,"","","",2,1610612747,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"327",21500440,377,3,12,3,"12:19 AM","0:05","MISS Russell Free Throw 2 of 2",NA,"","","",4,1626156,"D'Angelo Russell",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"328",21500440,379,4,0,3,"12:20 AM","0:04","",NA,"Pierce REBOUND (Off:0 Def:1)","","",5,1718,"Paul Pierce",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"329",21500440,380,13,0,3,"12:20 AM","0:00","",NA,"","85 - 57","-28",0,0,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"330",21500440,382,12,0,4,"12:23 AM","12:00","",NA,"","85 - 57","-28",0,0,"",NA,"","","",0,0,"",NA,"","","",0,0,"",NA,"","",""
"331",21500440,383,5,2,4,"12:24 AM","11:42","Randle Lost Ball Turnover (P2.T14)",NA,"Aldrich STEAL (1 STL)","","",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",5,202332,"Cole Aldrich",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","",""
"332",21500440,384,6,4,4,"12:24 AM","11:25","",NA,"Aldrich OFF.Foul (P2) (K.Cutler)","","",5,202332,"Cole Aldrich",1610612746,"LA","Clippers","LAC",4,101138,"Brandon Bass",1610612747,"Los Angeles","Lakers","LAL",1,0,"",NA,"","",""
"333",21500440,385,5,5,4,"12:24 AM","11:25","",NA,"Aldrich Foul Turnover (P1.T10)","","",5,202332,"Cole Aldrich",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",1,0,"",NA,"","",""
"334",21500440,386,1,7,4,"12:24 AM","11:10","Bass  Dunk (3 PTS) (Huertas 1 AST)",NA,"","85 - 59","-26",4,101138,"Brandon Bass",1610612747,"Los Angeles","Lakers","LAL",4,1626273,"Marcelo Huertas",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","",""
"335",21500440,387,2,42,4,"12:25 AM","10:56","",NA,"MISS Stephenson  Driving Layup","","",5,202362,"Lance Stephenson",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",0,0,"",NA,"","",""
"336",21500440,388,4,0,4,"12:25 AM","10:54","Bass REBOUND (Off:0 Def:2)",NA,"","","",4,101138,"Brandon Bass",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"337",21500440,389,6,2,4,"12:25 AM","10:47","",NA,"Aldrich S.FOUL (P3.T1) (L.Richardson)","","",5,202332,"Cole Aldrich",1610612746,"LA","Clippers","LAC",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",1,0,"",NA,"","",""
"338",21500440,390,3,11,4,"12:25 AM","10:47","Randle Free Throw 1 of 2 (1 PTS)",NA,"","85 - 60","-25",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"339",21500440,392,3,12,4,"12:25 AM","10:47","Randle Free Throw 2 of 2 (2 PTS)",NA,"","85 - 61","-24",4,203944,"Julius Randle",1610612747,"Los Angeles","Lakers","LAL",0,0,"",NA,"","","",0,0,"",NA,"","",""
"340",21500440,395,2,40,4,"12:26 AM","10:31","Bass BLOCK (1 BLK)",NA,"MISS Pierce 2' Layup","","",5,1718,"Paul Pierce",1610612746,"LA","Clippers","LAC",0,0,"",NA,"","","",4,101138,"Brandon Bass",1610612747,"Los Angeles","Lakers","LAL"
